frame,time_s,brightness
83,0.3458333333333333,-0.017725809934867536
84,0.35,-0.9814796626115501
85,0.3541666666666667,0.4862828303905505
86,0.35833333333333334,0.5448606668611974
87,0.3625,-1.6309894307591826
88,0.36666666666666664,-0.5642359616707652
89,0.37083333333333335,1.8376886297915207
90,0.375,1.6755437852963502
91,0.37916666666666665,0.6412222702558736
92,0.38333333333333336,1.6090432752677442
93,0.3875,-0.48320712781657627
94,0.39166666666666666,-0.6603914223791557
95,0.3958333333333333,-0.06899221190990276
96,0.4,0.9822650235333293
97,0.4041666666666667,-2.6190377749339286
98,0.4083333333333333,-1.2001427645310334
99,0.4125,-0.17996399376236416
100,0.4166666666666667,-2.652573149094744
101,0.42083333333333334,0.5097200289077877
102,0.425,0.9496562150367589
103,0.42916666666666664,-0.3481792218788171
104,0.43333333333333335,5.049146241227215
105,0.4375,15.92477099282999
106,0.44166666666666665,15.035064502292135
107,0.44583333333333336,-2.481599297320887
108,0.45,-1.0249982672678324
109,0.45416666666666666,1.1339605555294725
110,0.4583333333333333,-0.9048886333911674
111,0.4625,-0.608585965082731
112,0.4666666666666667,0.16089136706417875
113,0.4708333333333333,-0.7339392508022283
114,0.475,-0.1255340349422091
115,0.4791666666666667,-0.9793077151289642
116,0.48333333333333334,0.4759223765739667
117,0.4875,-0.178742436176028
118,0.49166666666666664,0.5045549063250303
119,0.49583333333333335,1.906784714961305
120,0.5,-0.2730437224067367
121,0.5041666666666667,-0.1631412518104848
122,0.5083333333333333,1.4444223554570836
123,0.5125,-0.30490720873593485
124,0.5166666666666667,0.49191261342170656
125,0.5208333333333334,0.21388532958109682
126,0.525,-0.31251291150025207
127,0.5291666666666667,3.91352105846566
128,0.5333333333333333,18.182156141689504
129,0.5375,15.411815730408644
130,0.5416666666666666,-0.894269613554498
131,0.5458333333333333,-1.1794193508020452
132,0.55,0.2848764368800832
133,0.5541666666666667,0.6054034610808082
134,0.5583333333333333,1.5018078310947327
135,0.5625,-0.49827749973019203
136,0.5666666666666667,-1.7341820064806825
137,0.5708333333333333,1.4062540920541833
138,0.575,-1.3199601752740164
139,0.5791666666666667,2.0175231572951544
140,0.5833333333333334,0.6364742231613996
141,0.5875,0.5664680248188286
142,0.5916666666666667,0.5146511672456257
143,0.5958333333333333,-0.8319094355562174
144,0.6,-1.5684922332725397
145,0.6041666666666666,2.1932101643381667
146,0.6083333333333333,2.715940887853196
147,0.6125,0.5136444286415565
148,0.6166666666666667,0.38029620345662496
149,0.6208333333333333,0.13427205815726456
150,0.625,0.8287210772810424
151,0.6291666666666667,-0.12467729497160668
152,0.6333333333333333,3.8313581731065405
153,0.6375,18.511500639592665
154,0.6416666666666667,15.567375572410798
155,0.6458333333333334,-0.21603511518165358
156,0.65,-0.6374288107252031
157,0.6541666666666667,-0.586749772670334
158,0.6583333333333333,-0.9687102679169425
159,0.6625,-0.14561680466974705
160,0.6666666666666666,-0.77463643089547
161,0.6708333333333333,0.9806377935356875
162,0.675,-0.32700120703249846
163,0.6791666666666667,0.613633046053205
164,0.6833333333333333,1.1669096011727624
165,0.6875,-0.5362395205386571
166,0.6916666666666667,0.6195751436702508
167,0.6958333333333333,0.18684199134253393
168,0.7,0.3457351250420388
169,0.7041666666666667,0.3534824070197415
170,0.7083333333333334,-0.5107220090850593
171,0.7125,0.3745130861676117
172,0.7166666666666667,0.29045832969903584
173,0.7208333333333333,-1.5466826466095878
174,0.725,-2.041364335311721
175,0.7291666666666666,-1.6964344434517324
176,0.7333333333333333,1.5765062143360842
177,0.7375,0.7414566547999298
178,0.7416666666666667,1.2997234699947202
179,0.7458333333333333,0.055834320056962226
180,0.75,0.2068481444922337
181,0.7541666666666667,0.01780608064278871
182,0.7583333333333333,-1.145527082475608
183,0.7625,3.919736232347228
184,0.7666666666666667,18.078229055240424
185,0.7708333333333334,12.631438596559281
186,0.775,-0.6226173258914202
187,0.7791666666666667,0.852733452034677
188,0.7833333333333333,-0.38964316213577144
189,0.7875,0.42922111938574586
190,0.7916666666666666,-0.01716540218756763
191,0.7958333333333333,1.6514527579071576
192,0.8,0.5163289824418702
193,0.8041666666666667,0.46853095394195476
194,0.8083333333333333,0.48659432278737985
195,0.8125,1.2855113240445282
196,0.8166666666666667,0.026872168382122367
197,0.8208333333333333,0.4349707918060918
198,0.825,0.2225993240958523
199,0.8291666666666667,-0.3086758240277144
200,0.8333333333333334,0.2021749867519935
201,0.8375,0.024718709640001554
202,0.8416666666666667,-0.7360315339214175
203,0.8458333333333333,0.36622090497494886
204,0.85,1.0050671241355447
205,0.8541666666666666,-0.47048238252788555
206,0.8583333333333333,-0.15937895868551727
207,0.8625,-0.5446299095309977
208,0.8666666666666667,-1.748412052651067
209,0.8708333333333333,1.5680287214968032
210,0.875,2.0787003616288056
211,0.8791666666666667,0.5344635604500471
212,0.8833333333333333,4.442923521531461
213,0.8875,17.928951321290224
214,0.8916666666666667,15.240541114394658
215,0.8958333333333334,-0.9401481608206138
216,0.9,1.167850401610907
217,0.9041666666666667,-0.5054046138560309
218,0.9083333333333333,-1.161186173416948
219,0.9125,1.463972157555226
220,0.9166666666666666,-0.2826981339242734
221,0.9208333333333333,0.16956602311639857
222,0.925,1.0244226129521994
223,0.9291666666666667,-1.1726835838768415
224,0.9333333333333333,-0.8006924688530951
225,0.9375,0.8502014774282534
226,0.9416666666666667,0.5121535944009975
227,0.9458333333333333,0.3364852404339495
228,0.95,-0.3751245562715162
229,0.9541666666666667,1.1482640891617537
230,0.9583333333333334,0.30992341220193037
231,0.9625,0.7141675969024578
232,0.9666666666666667,-1.4328939645830006
233,0.9708333333333333,-0.07306681285363707
234,0.975,0.5455677079819521
235,0.9791666666666666,0.2993468099947002
236,0.9833333333333333,-0.21568774935039148
237,0.9875,0.3689703515587958
238,0.9916666666666667,-1.135201119842652
239,0.9958333333333333,-0.04884607674691381
240,1.0,1.8104995791474339
241,1.0041666666666667,-0.7418211038203613
242,1.0083333333333333,-1.3157726366863953
243,1.0125,1.4786608985924297
244,1.0166666666666666,-1.9611907587289887
245,1.0208333333333333,0.24269717327169774
246,1.025,-0.1537640867073207
247,1.0291666666666666,1.3524319516202408
248,1.0333333333333334,-0.5299111440611604
249,1.0375,0.6710810357789155
250,1.0416666666666667,0.9882693389572146
251,1.0458333333333334,0.033210307395364604
252,1.05,-2.049063536212614
253,1.0541666666666667,-0.7759125620345023
254,1.0583333333333333,0.12067151530434468
255,1.0625,-0.19855087825139398
256,1.0666666666666667,-2.3120173904549466
257,1.0708333333333333,0.3900444699641604
258,1.075,2.8340523779844666
259,1.0791666666666666,-1.1127742507468257
260,1.0833333333333333,0.6619779550793734
261,1.0875,0.48484753752457704
262,1.0916666666666666,0.7905869881814427
263,1.0958333333333334,0.7670904147593558
264,1.1,-1.1259812157048856
265,1.1041666666666667,-0.5662816999797805
266,1.1083333333333334,-1.8117741128382585
267,1.1125,-0.060799403350501935
268,1.1166666666666667,0.2635791024500899
269,1.1208333333333333,-0.6968950694658983
270,1.125,0.6446231855942887
271,1.1291666666666667,0.15008848007381173
272,1.1333333333333333,0.8312363434422577
273,1.1375,-1.888516539916825
274,1.1416666666666666,1.8302117689850232
275,1.1458333333333333,2.0177502819254856
276,1.15,2.98953631037705
277,1.1541666666666666,1.8391766516692232
278,1.1583333333333334,-0.5920193843333766
279,1.1625,-1.2671974381294655
280,1.1666666666666667,-1.6412335498479307
281,1.1708333333333334,-0.21962108253045673
282,1.175,0.08411117836247813
283,1.1791666666666667,-0.34987375680722843
284,1.1833333333333333,1.7987179560799949
285,1.1875,0.4549145586795037
286,1.1916666666666667,1.0357709637724544
287,1.1958333333333333,-0.42817861451075073
288,1.2,0.31440691009093463
289,1.2041666666666666,-0.1734366912087231
290,1.2083333333333333,-1.2486160323121127
291,1.2125,0.19538111235769642
292,1.2166666666666666,0.9248649693694326
293,1.2208333333333334,0.6596654520455824
294,1.225,-1.0556151994462628
295,1.2291666666666667,-1.6132057593373008
296,1.2333333333333334,-0.8010956574730644
297,1.2375,0.2993867158379882
298,1.2416666666666667,1.1974867442396198
299,1.2458333333333333,0.17566987165428488
300,1.25,0.28769841797060847
301,1.2541666666666667,-0.9697069055137425
302,1.2583333333333333,-0.1751906158919479
303,1.2625,-1.3135476656903153
304,1.2666666666666666,-0.09376926520174719
305,1.2708333333333333,1.799109586585741
306,1.275,-1.1693628631828463
307,1.2791666666666666,-0.6935702856643252
308,1.2833333333333334,0.8595715239510416
309,1.2875,2.1176002125268867
310,1.2916666666666667,-0.1585536145492648
311,1.2958333333333334,-1.1540603710025552
312,1.3,0.01265491423645993
313,1.3041666666666667,0.3039257554429383
314,1.3083333333333333,0.2862090491121148
315,1.3125,0.9936118756932649
316,1.3166666666666667,-0.675899412564686
317,1.3208333333333333,0.5069963950899425
318,1.325,0.09554446734268757
319,1.3291666666666666,0.21717654854355156
320,1.3333333333333333,-0.291572823024109
321,1.3375,-0.5638267828247452
322,1.3416666666666666,1.2345638738181044
323,1.3458333333333334,0.3063779397950109
324,1.35,1.9068153025126495
325,1.3541666666666667,-0.9462862100762474
326,1.3583333333333334,0.5382603757347146
327,1.3625,1.594012413741373
328,1.3666666666666667,-2.296022358753613
329,1.3708333333333333,0.6032061886150281
330,1.375,-0.3506450676332173
331,1.3791666666666667,-1.500950348150472
332,1.3833333333333333,-0.8477379338315757
333,1.3875,2.015259466655667
334,1.3916666666666666,0.1780517554831607
335,1.3958333333333333,-0.9479175535102846
336,1.4,-0.6193958261957623
337,1.4041666666666666,1.2968983837375985
338,1.4083333333333334,-1.6444840959126321
339,1.4125,-1.3925759615420346
340,1.4166666666666667,0.147490259427615
341,1.4208333333333334,-0.3420459510634546
342,1.425,0.4239904459984199
343,1.4291666666666667,-0.33049382635169383
344,1.4333333333333333,0.11691369034559167
345,1.4375,-1.923311081000501
346,1.4416666666666667,-0.042777403065949744
347,1.4458333333333333,0.20222346227901403
348,1.45,-0.585539646389423
349,1.4541666666666666,1.0891628792376953
350,1.4583333333333333,1.520404830628151
351,1.4625,-0.20726623721675394
352,1.4666666666666666,-0.663961850784336
353,1.4708333333333334,0.6443360731634837
354,1.475,-1.010348027067838
355,1.4791666666666667,-0.04956870901599733
356,1.4833333333333334,-0.5781652156902669
357,1.4875,-1.7498262861703167
358,1.4916666666666667,-0.11561969299488088
359,1.4958333333333333,-1.1842570804558772
360,1.5,-2.156086790256934
361,1.5041666666666667,-0.8165385087863821
362,1.5083333333333333,0.8252166330586863
363,1.5125,-1.568603976204069
364,1.5166666666666666,0.3191173267228829
365,1.5208333333333333,0.9631886529346798
366,1.525,-1.023628108287763
367,1.5291666666666666,-0.8783097953341961
368,1.5333333333333334,-0.6622046230344479
369,1.5375,0.39136394473331015
370,1.5416666666666667,-0.5236922074768131
371,1.5458333333333334,0.054420469454169965
372,1.55,0.47428077404679975
373,1.5541666666666667,0.5903767700761547
374,1.5583333333333333,-0.6225125608516873
375,1.5625,1.3933050243334502
376,1.5666666666666667,0.5732503160458726
377,1.5708333333333333,-1.0540679709787006
378,1.575,-0.3781732852222856
379,1.5791666666666666,-0.938188441846356
380,1.5833333333333333,0.4377074391285005
381,1.5875,-0.2548486415118115
382,1.5916666666666666,0.0025793410133976777
383,1.5958333333333334,-1.002407295311363
384,1.6,-0.8821787164767766
385,1.6041666666666667,1.0210738608079026
386,1.6083333333333334,0.7117505906669996
387,1.6125,-0.625031935517725
388,1.6166666666666667,1.7850528386734417
389,1.6208333333333333,-0.9406233608913613
390,1.625,-1.3314640659277892
391,1.6291666666666667,0.14975784342111387
392,1.6333333333333333,-0.6330150909314939
393,1.6375,-2.319432338451531
394,1.6416666666666666,0.5577449552289984
395,1.6458333333333333,-0.9515189024410103
396,1.65,0.4457315924998682
397,1.6541666666666666,0.4053807271403051
398,1.6583333333333334,-0.52123879806345
399,1.6625,1.3078428076158914
400,1.6666666666666667,-0.34086280302156297
401,1.6708333333333334,-0.6981768538590201
402,1.675,0.8779706696077184
403,1.6791666666666667,-0.21566161821247073
404,1.6833333333333333,-1.158425532019469
405,1.6875,-1.0882403067634776
406,1.6916666666666667,1.0936168280760827
407,1.6958333333333333,-0.5750578580289787
408,1.7,0.9887245673968408
409,1.7041666666666666,0.16513211134494876
410,1.7083333333333333,-2.4662887422818294
411,1.7125,-0.12690160107490406
412,1.7166666666666666,0.8891836185034356
413,1.7208333333333334,2.08347324876555
414,1.725,0.11323849951226865
415,1.7291666666666667,-0.20577599149156411
416,1.7333333333333334,1.2074696892116226
417,1.7375,-0.23305984195962645
418,1.7416666666666667,0.37847728798397506
419,1.7458333333333333,-0.02387439233484799
420,1.75,1.3591044879696677
421,1.7541666666666667,0.5724584693804431
422,1.7583333333333333,0.16176456456185231
423,1.7625,-1.7093443339999557
424,1.7666666666666666,-0.3760774587417892
425,1.7708333333333333,-2.473607558759348
426,1.775,0.5685575223433308
427,1.7791666666666666,-3.7691893934463994
428,1.7833333333333334,1.0460273638742492
429,1.7875,0.9028232524456008
430,1.7916666666666667,-0.41722319078157605
431,1.7958333333333334,-0.46703349221616125
432,1.8,-0.8300950238639401
433,1.8041666666666667,1.395376845552648
434,1.8083333333333333,0.5486443908155413
435,1.8125,0.18890434298975484
436,1.8166666666666667,1.930930093828119
437,1.8208333333333333,-0.4582698459912588
438,1.825,-0.21606032947968765
439,1.8291666666666666,0.2998529837425359
440,1.8333333333333333,-1.188676215869388
441,1.8375,-0.7926080551338912
442,1.8416666666666666,-1.1377491789876306
443,1.8458333333333334,2.165614620303573
444,1.85,1.8135660833161495
445,1.8541666666666667,-0.6794755489388332
446,1.8583333333333334,-1.802651618533448
447,1.8625,-1.937961952804582
448,1.8666666666666667,0.2409656912340256
449,1.8708333333333333,0.5439302233344347
450,1.875,-0.41376102035394213
